genre,lyrics,artist
Rock,the trumpets call its not exactly what you are you are you gave me all of the nights weve had i never doubted what i have and so i slow down and do my money dance i find it hard not to remember the last time you played me for,n-gram 3
Rock,dare lord when we move as angels gather up your reins you filled me with despair i cant believe a single word we said broken bottles broken plates broken switches broken gates broken dishes broken parts streets are filled with the clouds between their knees im only a man one,n-gram 3
Rock,dont sleep too good but i had to get away but he knew how to feel feel feel the dawn in disarray she steps into the crazy crazy days i need you oh babe you must be mad and you know it when you get through ive been trying to,n-gram 3
Rock,never say please take me through the orchards and the grain even if i come off would lead you to the bone i am the outsider say a prayer for you you pinned your colours to the mast no more talk of darkness forget these wide eyed fears im here,n-gram 3
Rock,your exterior is rough but your comfort is not enough i live for wishing well surprise twist and shape on the ground and the dirt from his hands but he could play the game is done over you re gone i fall down on my knees aint gonna feel no,n-gram 3
Rock,is burning man its so real you can have me say you know me who am i where am i at zero again i drink from waterfalls the stars above and heres the point that i have turned each forgiveness i have earned what im not better on my own,n-gram 3
Rock,through every dream how i miss you i miss you more than you will know who left me for ohio gone and done me wrong im only leading you on there wasnt much hope for a rainbow be it lotto or keno in the trailer park yo cut it soy,n-gram 3
Rock,get gone im feelin no feelin at all any time at all all it takes is just a sound going through your head this movies been played now when you were lying got to face the day the dawn of time when we all had our fifteen minutes dont let,n-gram 3
Rock,steel wheeled radial prophylactic for you and if the world would disappear till one oclock when this dreams end drew near if losing you is just like starting over every time that you were meant to be cause im in love and im proud say way more than this life,n-gram 3
Rock,foreign bodies you can take us there cause we will always be the lady all up in her hair betrays the fact that you saw the getaway car you think youd like to go to war this is the last time its testing the strong ones scarring the beautiful ones,n-gram 3
Rock,in two to kill a man to throuw words to the wind but i hate you not afraid to try men not afraid to fight cause me im rusted and weathered barely holding together im covered with skin that peels and it just wont let it in not today not,n-gram 3
Rock,be our fault the race is won things got as hot as you say they make no sound maybe you can ease my pain all again feel this when i told you to see secrets for only me is it i always thought this would be what a hustler cant,n-gram 3
Rock,devil i heard through the land of coke honey using music to put the volume down were counting the days to say we had with of the things i have and keep them busy again i think i shit my pants on one leg my breakfast will be dinner your,n-gram 3
Rock,petrified obey walk away its just like electric shoes that i just might really find you at home thats what im all about confession and this self disclosure selling me out now dont get me wrong it just gives me the confidence to write a list of failures in between,n-gram 3
Rock,journey in my eyes dancin with tears in my eyes and lay me down when were winning i cant pretend into the sun theres a whole lotta loving for you true true its so clear now its the same re written as crasp face up to this apartment with a,n-gram 3
Rock,a friend still you dont know someday monday got to settle down got to get a jolt from my electrodes they did the monster mash get down with just anyone at all do you know its a dream its just like groundhog day like yesterday with you and i only,n-gram 3
Rock,them he tells her im gonna swat her im gonna tell the world what you feel is mine lay down under pink laquered skies baby ill give you my heart you wont leave me alone beg borrow no tomorrow sweet sorrow cant leave it to the puppy see if it,n-gram 3
Rock,served to go to the local football team he gave his 8 x 10 colored glossy photographs with circles and arrows and a paragraph on the back foot waiting on the wire again this is what we do no matter what i try hard not to be mean to our,n-gram 3
Rock,to ring that id be the one to love i say you matter well i never cared i never liked the way i sing my boogie when the day is through thats what the water is bound to bring a fairy tale i can pretend having these thoughts again and,n-gram 3
Rock,sharpen the skills on necromancy killing to sustain infinate life blood is the power of a million shes the smell of familiar shes the hand that would open the road to the big show world goes round life goes on a voice echoes the same reflection why dont you why,n-gram 3
Rock,if the old school cap fits wear it if i can they told me this day dates pass through a looking glass and your beauty your self hatred hatred did you think that my heart still sticks to yesterday i dont wanna look you in the sky and he may,n-gram 3
Rock,you left lying around i just wanna be your chair when you relax i got to moving i got a feeling oh so better that than this old candle light i see the same deeds inherited by few a power machine that crushed and strangles you right in front of,n-gram 3
Rock,tonight my body is my claim as she assumes some cheesy pose imagination sees no close and i will thank him and all the others all come but if youre alone and nobodys there to take on the other side ill see you there father away i run made a,n-gram 3
Rock,dressed their summer clothes i have to live sorry but im gone gone just like this but now theres wrinkles round blue billies eyes she can ruin your faith with her casual lies and she breaks the silence you hear is the less i say and i dont want to,n-gram 3
Rock,saw a familiar face appears in the vacuum with no purpose served so witness hell on earth but then she take it slow its me and were waiting were waiting for turn off the lights its hard to watch you bleed please stand clear from the start so build me,n-gram 3
Rock,need a motive i am a fool the same as before they said where can i turn to travel home i walked down the courthouse steps nailing my face to the sun as it rises kind of slow get your fill and shove and wont bend to your will ill,n-gram 3
Rock,leave it ill throw away my faith babe just to keep me blind trampled cleanly underfoot while im told to i love her so shes there when i need it swear lyings the only rush i need your smile so help me christ im nothin but im sorry youre disappointed,n-gram 3
Rock,is taking way way out way out way out way out oh my god am god of all my lifeive only seen the gardenwhere the dead fruit grow all nightwhere the dead fruit grow all night repeat chorus well he drank his first strong liquor then to calm his shaking,n-gram 3
Rock,something about yous got me goin in circles im getting so sick of seeing all those dumb lame and retarded broads who often just sit kick back as i am i am a timebomb a ticking ticking ticking timebomb stop now whats that sound everybody look whats going down i,n-gram 3
Rock,persons life but you just smile politely at your guests and hold your hand oh lordy lordy well i think shes gonna make you a man youre moving down the page as we cry oh wont you let me call you when i finally did it was then the clouds,n-gram 3
Rock,rehearsed dollars in the little girls understand all right hop off,n-gram 3
Rock,the wit catch the spirit catch the spit the world right to the chin dont just stare like you never had a mother i cant be shaken we dont hold hands beneath the table actions telling lies ring an empty token formal wear disguise vows recklessly broken,n-gram 3
Rock,broke torn up screens whod have thought that we were way back then enslaved and misled so bow down to me cutting the shackles off of me your new career whatever you invent youll never be unloved so in this life ive been waiting for you to take but not,n-gram 3
Rock,are few it wouldnt look so easy why wont you lose yourself itll never come around all i could be what i want but i know it used to be two hearts carved on two different fronts of the same how that in bethlehem was born the son of a,n-gram 3
Rock,itll be no surprise at work at 9 15 when a message popped up on my scooter to the sky keep me from leaving theres no escape i just want to throw want to know all your graces someday will flower in a pot i realize that youre drowning the,n-gram 3
Rock,from a flower growing quicker still more perfect by the hour and the ringing of the telephone my word they say they told us in thirteen minutes he would set you free from every cross soaked nail pours endless rain with tears no eyes should see but im watching you,n-gram 3
Rock,through the stream beyond the ebb and flow happiness was never us if its good or bad it all comes out im sure youve heard it all i saw was changed at once before me and i forget everything that isnt you im not the only do you get out,n-gram 3
Rock,or run a dagger through my heart oh i am just a girl with a radio heart a girl with that moonlight in my eyes and there you are standing up okay link your mind with thoughts of sin and every year now like christmas some boy gets the milk,n-gram 3
Rock,doo doo guaranteed to blow your mind baby didnt i tell you now im mine im moved im over you as they did then and the team would win every game we play is through i only know a little girl i feel a purpose no one will carry you,n-gram 3
Rock,same and ones a devil and one keeps driving me catch me no not gonna let you break it up youre givin it im takin it baby tore it apart you left me lying there right on the road to nowhere im stopped just in time oh lady look up,n-gram 3
Rock,you bring these tears into blood and make it go round in circles plagued with a quiet desperations building higher ive got this movie in my room yeah the way you raise your glasses girls shake those go go go and the promises we said wed never fight moon and,n-gram 3
Rock,runs out and youre alone no one got left here but i belong to you every time that she performed oh everybody cried for more soon all she had in mind and then i fear i dont want to be a dried up well they call you miss i only,n-gram 3
Rock,ya vyhozhu iz anala v astral tam mnogo chego slyshal no ne zapisal nesmotrja na se she a ne poterjal azarta buhaju strogo kazdoje 8 e marta sitting in the classroom open your books keep up the fight theres so little time while out in the day my brides gonna,n-gram 3
Rock,must give the impression that you just met somebody knew tell her not to let you in on one more time before we kick down the door to your heart baby ill always love you ill always belong to you i wont call you i dont want to talk i,n-gram 3
Rock,million bails of old nanny gold tails in the hold you used to be home wait to be with unfamiliar faces that you find right here you gotta write an essay do your research stick your nose in a jug of wine thats what it sounds like when heads roll,n-gram 3
Rock,had wings poverty poverty knock poverty poverty knock poverty poverty knock poverty poverty knock poverty poverty knock poverty poverty knock keeping one eye on your window a peeking through the blinds honey come here a runnin wont you take me back ooh ooh ooh ooh sharing a breath under the,n-gram 3
Rock,next to mine kiss me kiss me i got a shingle and ill guard it with my own two hands when the crowd begins to sing your praise god hallelujah we sing hallelujah we cry hallelujah were living for today stealing from tomorrow law and order that tends to keep,n-gram 3
Rock,our drugs and soon you will be my ruin beaujolais i cant complain but your mind keeps driftin away another sunset another dawn hard to distinguish where the lines they had forgotten all the things ive said please say its ok yeah hmmmm those three words that are overused when,n-gram 3
Rock,look down as youre falling down i pushed you down beneath the deep you had my pride down its all right killing time oh picking a religion killing time but i dont know i cant stay mad oh right there right there where she stood she said save me i,n-gram 3
Rock,im that ugly one walking slow death ten feet behind you wherever you go and change with the girls hes talking to me you know that this is the last mornin that i try i try try try but i know youre afraid its all part of my rhymes u,n-gram 3
Rock,you honest fill you with some other guy its really blowing my mind again outta my head outta my outta my head get up get up get up to get this green spittin spit hustle hard times like this will i think im going to make you feel good good,n-gram 3
Rock,train we said to them i ask one up for tea but im not down im not here to wait no more cause i know how to do with you you got me going just like i knew i had her i really really wanted to love this fast were,n-gram 3
Rock,more says maybe these boys want to do it my way id rather it was love and its alright see her soul you cannot touch the way that things went and cut a six inch valley through the tall grass wave in th4e wind you can blame me this is,n-gram 3
Rock,that you confided and not try to stand in front of everyone i wish i knew you would have them do unto you dont want to hear dont forget me as the secret fades and though the skys caving in the fear maybe its too much time i think things,n-gram 3
Rock,be someone waiting for you you know you swept me off my feet nows its time to reach your arms the sun let me go let me go after it f m d she says she wants to never known a loves thats grown so please dont bring your troubles,n-gram 3
Rock,got me made goodness but im afraid to love ill know that i will never tell another a lie the last mistake id made now im gonna get fucked in the end everything i say to myself hey there you with your woes youve food on the table signs of,n-gram 3
Rock,yourself all my memory shard becomes dirty little pieces choking on your smile and its done why can ya see me chargin towards ya just push me in the poor house should ve seen it comin shouldve seen the magic in the air and the worries off my back just,n-gram 3
Rock,a whiff and turn it up so you better watch out you better not let my good girl tried to maintain my cool yeah but your tape is rolling while your brain is just a good man running from the rat race oh its a great feeling being free i,n-gram 3
Rock,many movies ive seen you winnin but when youre close to me how can you tell me you want a call from you well meet again when when when when will the icicle melt and when when will we go to the time where does he go where did you,n-gram 3
Rock,it brought back the light of another day and questions produce lies a beautiful but sinsister disguise something take my mind off this drug chorus somebody please wont you smile you can take it i just cant make it alone well theres somethin wrong with you must be amazing all,n-gram 3
Rock,saw two dudes with a fanny pack strap it up zip it up shut your damn mouth dont do anything about it now its up and up and up see a performer a diamond in the sky theres nothing i cant hide my heart and soul i spend my days,n-gram 3
Rock,can chorus this is not the same places but we love you yeah i believe in something cant help it im to young to be in power so ill kick back and play get up keep in line the cameras never lie the ghost of adam smith the wealth of,n-gram 3
Rock,this mountain before you know it really makes it makes me wonder and it makes a monkey rich lately i want to live while im aliveits my lifeits now or neveri aint going to let me hurt you like you turned yours on me theres a mocking bird singing songs,n-gram 3
Rock,done been paid you just enough to save the world again everyones your friend although i never told you so take me out come freak in a world of believing i thought it was me i am the light of your seven stars that shine up in the morning walking,n-gram 3
Rock,different thing love in the morning little jack grab your hat and let that train go home cause i know just say youll let me near with your best friend i said excuse me while i light the fuse we are we are party till we die i found out,n-gram 3
Rock,when where do you think youre gonna change you say you dont need a man ive got to know i didnt know up from down here it just comes through me i used to really care but tonight you belong to me forever because your voice has come whispering in,n-gram 3
Rock,and revolution number nine cause you know im throwin it freestyles my style on the kitchen floor im a disco lovin mama at the discos where youll find me in your dreams you look so good in an otherwise disappointing life back to your old friends and strangers they treat,n-gram 3
Rock,theyll soon be here and live through it and leads us all into oblivion ooh ooh struck a chord with a smile and ill smile and wave and say so just say that you are my monster you are a fool that i am is you king of magazines she,n-gram 3
Rock,me he bad production he got walrus gumboot he got ono sideboard he one spinal cracker he got feet down below his knees hold you in my arms again im runnin down this mountain with the rivers runnin to the morning sun gonna make the call give way to summers,n-gram 3
Rock,friday night cant deal with what ive become let me live again release me shadows wrapped around my head and she will be mine i sit in my room on my raft where i ride go on a whim we climbed in the back seat tell her to make some,n-gram 3
Rock,anyone youd like to be a dream if i could just remember what your wife and your family aint safe at all dont know the way to all of your heartaches and leave me to die there too please bury me in your arms i forget what it stands for,n-gram 3
Rock,writing songs for you and now im on my way on a journey yeah we are free only to be released whats that flaming ball in the yard but the world keeps on spinning its just the predatory nature of the game rising banners on navy skylines youre cold each,n-gram 3
Rock,because all the frequencies are down and all of that jealousy with nowhere to run theres no more spring theres no more cars you go out with her tonight i really lost control im reaching for the ground to mud and then it left it left its scars but that,n-gram 3
Rock,dreaming without a future have a little slippi and i held it out and you shall come over you could come away with me wont you save me babe babe babe babe babe babe babe babe babe babe never never go back and we could alter time but ive come,n-gram 3
Rock,an ape my folks say ive got a place where we all go the bitch went nuts she stabbed my basketball and the speakers to my stereo oh oh oh oh oh i just love your sexy ways now baby you know im the lonely one in a million and,n-gram 3
Rock,go bs you in billy flynn billy flynn mmmmmm bs dr t youre bringing us down backwards and forwards they wanted to theres no place left to go too far i dont want you world that left me all alone here and now why wait why wait gotta drop your,n-gram 3
Rock,all the platinum frustration tired of being alone some hearts are diamonds some hearts are stone our eyes are wide my heart and you stole my heart and soul but maybe now they could start they sent out their kids to live like a wannabe queen in her crown i,n-gram 3
Rock,little zing in your zang zang if you wanna know what the world looks so wonderful from afar a frequent surge of sight and none shall see ooh theres a fire of burning wood in our world we got what you got gimme gimme what you got to let it,n-gram 3
Rock,goddamn rocknroll and it feels so right thats why i gotta get the door i know i know when ill be staying here with guys on free in deep water built in me a clean heart place your spirit deep inside the vale theres dustcarts for the dead next door,n-gram 3
Rock,in darkness like snapping of jaws this is baghdad this is baghdad this is baghdad this is baghdad you couldnt see the ground at a hundred miles an hour is the time for a heart of stone its too late the bottles on the floor you can do better talkin,n-gram 3
Rock,jones lyrics i met a young brother that made me lay awake at night imagining the things they do look out theres danger no where to go as lady and i look at you and love honey i just cant see where i live let me live in shame lame,n-gram 3
Rock,got life in their eyes when you break my heart again no dont break the promises promises do you remember now all around now you see the other faces here with me i need her love and protection my love and there is no way out its so loud we,n-gram 3
Rock,better to destroy than to create what is meaningless so the picture will not be brought down hut 2 3 4 you want a revolohtion well you know id always be around with a cripped broken heart now listen people what im telling you im here so dont be afraid,n-gram 3
Rock,picture a different choice every time were at a rock and roll roll up ahead cant see it no you cant get through to me i couldnt say cause you can have that stuff just like you have never felt so alive her thoughts are flashing through her mind she,n-gram 3
Rock,sandwich he looked out and saw eight white men come riding up that day the bombs blew off the dandelion face and left a twenty four hour shopping in rapture fab five freddie told me everybodys high djs spinnin are savin my mind flash is fast flash is cool francois,n-gram 3
Rock,sink baby baby now the big ol bug is the new jerusalem glowing why tarry all night in your bed i can roll you can crowl i think biffs kind of said it all did he hold you does he really know what its all about hangin with your friends,n-gram 3
Rock,kill you wont matter anymore ive been walking out the day burn out the eyes never the haunted cry bored of surmise am i closer to shore the bones of dinosaurs hidden below the floors they rattle and they shake what theyve got but they cant and whosoever diggeth a,n-gram 3
Rock,my composure but every time it rains it pours theres nothin more to believe in something i get it i got a forty dollar bill didnt matter no more shes a boozer and shes only been made once or twice now im a graveyard where the lizards play while they,n-gram 3
Rock,dole am i alive i dont want to play it so cool and you let it wither on the ground there are leaves all around if i could just be strong the walls are in the second coming of chris hes acting so bored with the beat and then i,n-gram 3
Rock,mistake she didnt have a place can i help believing tell me how i feel i need your love right from underneath under your love spell im just trying to be any resolution ive got to let you know now aint that a shame but the dark lingers on slow,n-gram 3
Rock,the audience who understands the need standin on stage cut the shit you do ive lived as much hell as you will love me wait for so long so long you know how to sail so if you love me why do you want me to know what gives me,n-gram 3
Rock,wanna be prowlin with the lion hes just a jerk with no excuse what about that touch what about the other boy cant you tell ive been looking at you ive got no respect respect for authority and wont play well with the local traditions how was i to know,n-gram 3
Rock,til someone took away our native tongue and taught their english to our young and all of the top of the stairs i crawl under the fern decaying leaves a garden tool she drags her fingers across the lacquer think of someone listening one melody youre all for me what,n-gram 3
Rock,deadbeat is and you got teeth like a wolf on the run gonna set the night on my side i know theres a little place in the games or end up dead and im bound to sing this song chorus its midnight in manhattan this is no bum steer its,n-gram 3
Rock,me in im a cat with curiosity unwrapped the perfect present is no longer here but i can turn you around and i was wrong crazy its gotta be you gotta be so all you stumblers who believe love rules stand up and fight i wanna rock and roll band,n-gram 3
Rock,gettin really depressed just starin at the stars in my future little address jumped right in blue up above a moonlit pass that only she can yes she can id give a ransom to drink there today and be free and baby its you i hate everything i am one,n-gram 3
Rock,hes lookin pretty hard kind of wonderin if sometime it could be much better than this funny it starts with another intention you could drive for a couple of weeks a bad day youre my sugar dandy woe oh my boy lollipop you make my heart say youll love me,n-gram 3
Rock,begin to dream the babys crying so you better listen well some old lady in a page or two yeah we had a sea shell on the ground now i can remember times up callin ships all of the words that mean a lot when youd pretend youll find a,n-gram 3
Rock,the rush be the first one missing a pound of flesh you wanta a part of me i cant filter what i want go out and straighten things out because butter wouldnt melt in your mouth well i cant sleep at night you do it to do it try hard,n-gram 3
Rock,thoughts we walk away i overheard her say you just smile it makes the people look at all we live for love deep inside the drum beats out of time see you keep running but theres just dry lightning and you on silver lining dreams oh how could i be,n-gram 3
Rock,kong longer than the one before watching the neighbours and wake up all alone i hear you laughing in your misery the desperate fade to black watch my taillights fade watch my taillights fade to black fade to grey they tell you trust your head be like men but never,n-gram 3
Rock,good tear up the root or let it glow behind your smile tells more tales than a 10 dollar psychic and i know i will hmm i love to if i did my best to forget now i believe in miracles dont believe in luck i saw it i tell,n-gram 3
Rock,tunas in tennisons tubs that should turn into somthing oh blissful bleed i came out of the rut i said can you feel the way i want you yeah i know that we just had to lay down and let it come our will be done on earth as it,n-gram 3
Rock,wont somebody help me now please hold me and tell me are you ready for the floor to the floor its evidence of what he wants hes into what hes got and thats me im a human waste your eyes without a face eyes without a face got no human,n-gram 3
Rock,head youre looking so out of your denial today im not sure what ive done wrong i will take you now ill never feel this way but here in this car crash weather dorothy died for your wee bit hill and glen and i like jellybeans hi im janine and,n-gram 3
Rock,so damm fast one night after another your days are never ending i feel it too i figured after forty years i wouldnt spend it in tears f m e no more crying over b a f m i dont know if i was the fire you fall only you,n-gram 3
Rock,the isidis tops off i think she smokes pot shes everything i need well give them to me under a low bent half moon i need to find a place to sing the song that you could use something to do when we sing well do it take the stairs,n-gram 3
Rock,back mondays and he will not share my symphonic silence i hope monday will be a light still burning bright deep inside oh no its bombs away gotta get away get away to some place else oh my gal done quit me my girlfriend too people i believe in healing,n-gram 3
Rock,hes a freakin joke get a handle on it jennys gone to work her boss is such a lonely a lonely lonely talkin bout a home talkin bout a lonely guy oh and i thought that she would never wake me i wanted her i know she knows but turns,n-gram 3
Rock,light whats for my son like afeni shakur i take a mental picture of the things i hear my music one more time hold my hand beneath the candle light i really dont like the way you pick your point settle to be and i wont look back its goodbye,n-gram 3
Rock,of the fair and hed seen her meet with this handsome sailor steal a kiss in the night there aint no reason why reason so wait just a minute yes yes time to rhyme and shine now rip it rip it put me on a firmly laid and simple course,n-gram 3
Rock,words for talking slow you dont have to face it ambitious night is burnt and stale oh mmm you want a war with just your dreams you can make it and then we take berlin id really like another slice or two id like to help you and me knew,n-gram 3
Rock,started bout half past one she hopping in and out of that brown and life continued to grow and theres one thing she needs in order to find whats mine aiming for your get down on the corner thats defined by you to soothe my soul and when you slashed,n-gram 3
Rock,that i dispatch wont ever help me baby wont you give me the chance the power that you give oh its good to see ya through and ill give it to you follow me dont follow me just leave him right out of his mind again sanitarium and doing alright,n-gram 3
Rock,door it isnt funny oh no its not what it seamed and so tonight when you cant find the reason for my fall this woman tempted down in paradise hall that doesnt sound like that man singin bass knew him by his facial hair hes got nothing to do everybodys,n-gram 3
Rock,cant see himself tonight just broken starlight and waves stupid and headstrong she stands on the back of my car whod have believed i could get back up again save your tears got years and years she can wash the blood from your white wedding dress i wake up im,n-gram 3
Rock,t do any work but you knew didnt you memories lapse when theyre asked to you wouldnt mama be proud can i take you down where the water glows where the water glows bluish all in black and white that theres so much more to get by is a lonely,n-gram 3
Rock,better i dont mind i dont mind without you its easy to say but its hard on me a little time i love the way my throat would feel im scared of highways time has passed were still in love with out the blame yeah if i could just sleep,n-gram 3
Rock,wide space wide in a house but you sleep in the ocean all wounded in your care but who said life is full of so many nights i have gone and sold all your belongings is that something real has you calling me im so much stronger than the walls,n-gram 3
Rock,goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar girl goodbye sugar,n-gram 3
Rock,so cold do i have to come to when youre through hey come and make me melt like chocolate jaw breaker you got the wrong impression really im sad oh myself my tears just waiting for tomorrow never comes deep inside the wall when youre high you gotta keep it,n-gram 3
Rock,a godforsaken grave last night now i know its outta hand okay but i heard you suck now i cant say no you just keep wearing me out like an old dusty road i get your number think i hit the light my efforts went wasted due to falling night,n-gram 3
Rock,dress good books that you throw me a bone im just givin it all away its gonna catch up sometime sure had a wonderful time last night took me right back to me come back yeah take my heart and hope to god to live cause shes so really keen,n-gram 3
Rock,never quits the sun dont shine sex it surrounds me has it found me anyway would you believe your words are hands around my neck be my breath theres nothing i can do i know im normal funny how things can be so dark so dark as the rain oh,n-gram 3
Rock,the supernatural and so i pulled on her hair got her legs in a car today i wish you the best i ever had yeah son look at you and glass covers the floor and the sky gets filled up too fast i was running so fast now that i,n-gram 3
Rock,free how do i how do i set you free the slaves you free the weight is my soul fall i suffered the guilt and the lies our love will make you look faded come say to me dont stop the beat no make you wanna oh oh when my,n-gram 3
Rock,to sink so low down i can see that youll never lose a game imagination never lets us take the blame if youre the only thing left was our poisonous heads and the body the brunt you give up on me just believe in yourself you can change it takes,n-gram 3
Rock,and playin down at the fox but everybodys seen it twice before yeah little by little little by little travelling so far moving through the universe carry me back to nineteen ninety nine i said move over honey cmon let me by i decided to deliver a sermon which would,n-gram 3
Rock,swept passed i decided that isnt a mess dear dream i guess you get what my meanings are chorus im not gonna even pick it i heard screaming and bullwhips cracking how long how long rock yourself to sleep sleep tight baby sleep tight my baby morning light shall burst,n-gram 3
Rock,christmas and im watching my body disappear into the void into the universe we live in the corner you die but i dont want to face a day without you its easy to get burned my sober friends my sober friends my sober friends and yet still move you like,n-gram 3
Rock,hard da way you touch me when you have to be serious and discreet and drive into the sprawl to find the eyes find the eyes help me realize that lovin you baby but i must go when they leave the drinks get stronger and baby every time you hear,n-gram 3
Rock,a lot youve been scratching up the walls and go crazy like youve made and are there any words to say and i cant look you in the head now everybody dancing the dance of love instrumental break ar lets fly to the sea a fire so hot two lives,n-gram 3
Rock,a ghost nothings changed except for the cold for the final injection the sickness was hard when there was love now theres a dance that wowed them in nigeria in the early morning so here we are my oh my na na na na na na na na na na,n-gram 3
Rock,cries and sorries i will be waiting for you to come along the line i know that fan is moving air i can fly cant you feel it can you feel my heart is a mess to me i saw how you danced with her i saw how you looked,n-gram 3
Rock,this life something more than just friends how do you know do you really think you run too oh julianna you better come on into my kitchen cause theres got to be you with your fantasy but there is a difference there is a town where everyone is reachin for,n-gram 3
Rock,fraught of the words to say how you feel inside youll look for me she is the heart one two three four to the five baby im counting on you one two three four come on all gods children they got heart they got swagger they got youth ah ha,n-gram 3
Rock,glitter the wind blows wind blows are we really safe around our shadows through our shadows through our windows she says she loves you but he dont like his boring job no no no is where you turn and walk away from the one you want theres nothing to see,n-gram 3
Rock,futuristic war all that is gone this dream is all around so find yourself a crazy kind of love was your dying cry so wait for me all i know the circus is harder than taking medicine this is our home third from the sun and the morning into day,n-gram 3
Rock,hesitating to become the flavour of the month its happening all again as time is movin plainly provin its just around the corner just to give in never pretend that this is gonna suck hey kid i would go to make it all so clear she starts to groan shes,n-gram 3
Rock,to b behind tinted windows they just drive by all i hear is words everytime you make me feel like im drowning in the waves all things are calling the days past the days the parting ways fare thee well if id listen what my father has built unless that,n-gram 3
Rock,get bored because you dont even care anymore if im coming or going if its them or me black sky black sky is all i need to be so confused i dont even care im sorry for the hate cry for the ones that got away hi i was just,n-gram 3
Rock,bottoms up for the fall things could be so im leaving you if you dont see they look away this is love i dont what they dont know the half of it im real and i could use but im glad you got me shining like a diamond in the,n-gram 3
Rock,fellow owes me forty bucks,n-gram 3
Rock,savior baby aint love grand a six legged man darlin on a picnic neath the sky so father of light and the feelin is sweet so eat nazarene and you kiss the abstract and pray its not too dear its not too late dont cry to their mothers still lie,n-gram 3
Rock,doctor oz doctor oz show me how to follow you robot do exactly as we please cause thats my style yeah here i am living in my past and get me some more give me more credit than you should your last chance in this lifetime you got ta have,n-gram 3
Rock,but the well of tears they shoot horses dont they so we dance and sway we got music in our brains those of us those of us who still believe we can reach the top id be much obliged to you miss for your kindness to me youre sayin to,n-gram 3
Rock,who bled praise the god of angel armies is always by my side common tell me the old walkin blues woke up laughing the blues woke up laughing the blues when theyre bad theyre really rough when theyre good theyre not good oh oh blessed are the peacemakers who didnt,n-gram 3
Rock,im no darn good for nothing hanging around yeah yeah yeah yeah cause ive got to set your sights on who youre after where you wanna go do run do run baby you want to be be in california the california crossing we didnt know the night time baby ooh,n-gram 3
Rock,match your own mothers at home home awaits you to return dont fight it war between the left and now how youve repaid me denied me and betrayed me he was bound they said thered been a robbery his pistol had been found lying among the rocks the feelings sinking,n-gram 3
Rock,crazed aversions of the completed task have come to see the light till the light take my hand we went there by subway train she took me completely by surprise with the plate of flaming noodles its a cold that comes from inside can you hear me there below all,n-gram 3
Rock,pain beyond her years on some things terribly wrong wish that i could stay in bed perhaps i should be thinking just the other day a story that stands for the birthday we all celebrate today cause its one more night and once we start the show follow me now,n-gram 3
Rock,you my two arms theyll be happy when i hear that voice in my head i dont wanna sing im snowblind need a familiar face but theres no space that his love cant reach theres no place here at all mirror mirror made no reply instead like a stranger just,n-gram 3
Rock,dripping skies and shifting sands i just cant wait for someone warm to come to your door on winters day,n-gram 3
Rock,steal a prayer to the man child hair man child hair creepy guy stare got that walk you will walk the stairs if you choose the one whose clean holy diver holy diver holy diver yeah alright get away get away but theres no truth and who cares if you,n-gram 3
Rock,auh can you stay happy stay happy no pain no pain no answering no more no more more more more more more more more every little bit every little bit just a little bit more of it every time you go away i dont want to know just how it,n-gram 3
Rock,together only inches separate you from me its me let it show let it show break free on the seventh floor and closed the door she had me for all all pain that youre going crazy but i just dont like being around people makes me nervous a red cross,n-gram 3
Rock,night then start again i dont care which one cause ill only kick you out women you dream about say me who do you think you know by now you do your work in half the thunders busy talkin and lightnins kickin it aint the money you make its not,n-gram 3
Rock,song with in a song because he sang one for me yeah youll never be mine but youre always goin away hey daddy cant you stick around im not a beginner but im absolutely sane as long as i can tell your moments pining like those tales of old when,n-gram 3
Rock,fear whom shall i trust and how might i be oh the grains sift coarsely through the hour glass has passed through granules thats cool we gotta break throught these hard times yea hard times well in the evening after six or seven kids watched the plan in a valley,n-gram 3
Rock,enough can we make a mess i thought that you had came crashing down hurry central park blades on a dismal day when the new moon rises and were put to rest no one sees it i wish that every day youll find you should open your eyes and stickin,n-gram 3
Rock,each took their turn again and the night jeff buckley died and the night is quick to realize that this is right this shit rolls out of your seat so get up this is your world to turn shes loving the smell in the air the air was empty and,n-gram 3
Rock,see her passin by in her curly wurly and asked me what im living for tonite tonite living for tonite tonite living for tonite tonite living for tonite tonite im living living in fear were living living living in the absence of her smile gates of time to waste in,n-gram 3
Rock,what about reality i see the birds and bees now give me your hand anytime anytime im your man hey yo if i had my chance to have you tell me tell me more than anybody yeah nothing can nothing can stop me im never giving up then a sure,n-gram 3
Rock,secret yeah they scattered the afterbirth solo mr crowley wont you ride on my motorcycle and i dont care what the people say hey take it slow you can do there is nothing worth a smile so you wouldnt say so if you need me most hear me now ow,n-gram 3
Rock,the idiot youth is nothing than a fool though you feed my dreams some more come on baby lets do the rock n roll tonight all right baby now baby you know youre really no good you shouldnt let you torture me within why must you still sing dont need,n-gram 3
